,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowD,SlowK,RSI,Chaikin A/D,OBV,Aroon Down,Aroon Up
2015-01-13,103.514,112.8,108.91,67091928.0,105.6482,110.503,115.3578,110.6658,71.956,64.329,48.4116,2325448080.4635,2893915086.0,64.2857,28.5714
2015-01-14,103.1196,110.49,108.5,48956588.0,105.8272,110.5817,115.3363,110.5834,62.609,44.9135,47.3922,2340454873.77,2844958498.0,57.1429,21.4286
2015-01-15,100.3209,110.06,106.66,60013996.0,105.843,110.5855,115.328,110.225,45.6999,27.8574,40.8241,2286089253.8641,2784944502.0,50.0,14.2857
2015-01-16,99.5414,107.58,105.2,78513345.0,105.284,110.4145,115.545,109.8216,28.7226,13.397,39.1947,2259698213.528,2706431157.0,42.8571,7.1429
2015-01-20,102.1053,108.9667,106.5,49899907.0,105.1443,110.218,115.2917,109.7167,20.3224,19.7128,46.7262,2299616925.3629,2756331064.0,35.7143,0.0
2015-01-21,102.8848,111.06,108.27,48575897.0,105.0772,110.1065,115.1358,109.7008,25.5858,43.6475,48.8025,2295612460.7356,2804906961.0,28.5714,0.0
2015-01-22,105.5614,112.47,109.72,53796409.0,105.1058,110.0795,115.0532,109.9579,45.5185,73.195,55.2516,2346670143.4592,2858703370.0,21.4286,42.8571
2015-01-23,106.1061,113.75,111.53,46464828.0,105.0808,110.1015,115.1222,110.2457,68.3101,88.0878,56.4538,2360902613.2971,2905168198.0,14.2857,100.0
2015-01-26,106.2188,114.3626,112.8,55614979.0,105.0311,110.156,115.2809,110.5176,84.2024,91.3243,56.7129,2326642419.5268,2960783177.0,7.1429,100.0
2015-01-27,102.4998,112.48,109.03,95568749.0,105.0869,109.9135,114.7401,110.3864,80.828,63.0718,46.8135,2237167909.5935,2865214428.0,0.0,92.8571
2015-01-28,108.2944,118.12,115.31,146477063.0,104.8936,109.9835,115.0734,110.8553,70.0552,55.7694,58.8623,2090690846.5935,3011691491.0,50.0,100.0
2015-01-29,111.6659,119.19,115.56,84436432.0,103.969,110.3025,116.636,111.6214,59.6707,60.1707,63.9759,2161636058.0536,3096127923.0,42.8571,100.0
2015-01-30,110.0318,120.0,116.85,83745461.0,103.6374,110.6415,117.6456,112.1489,65.3516,80.1146,60.0779,2094373830.6472,3012382462.0,35.7143,100.0
2015-02-02,111.4124,119.17,116.08,62739100.0,103.3211,111.1065,118.8919,112.7662,75.5138,86.2561,62.1747,2135184701.521,3075121562.0,28.5714,92.8571
2015-02-03,111.4312,119.09,117.61,51915749.0,103.6186,111.7265,119.8344,113.3265,81.3278,77.6127,62.2038,2156231626.7913,3127037311.0,21.4286,85.7143
2015-02-04,112.2858,120.51,118.309,70149743.0,104.009,112.3915,120.774,113.9202,81.2379,79.8449,63.5762,2165825026.4473,3197187054.0,14.2857,100.0
2015-02-05,113.0841,120.23,119.25,42246245.0,104.2908,113.001,121.7112,114.4935,79.0588,79.7189,64.1614,2183068391.7534,3239433299.0,7.1429,92.8571
2015-02-06,112.1318,120.25,118.45,43706567.0,104.2891,113.353,122.4169,114.916,78.9963,77.4251,61.3404,2162671993.8201,3195726732.0,0.0,85.7143
2015-02-09,112.8766,119.84,118.43,38889797.0,104.2882,113.7385,123.1888,115.3736,77.2953,74.742,62.7211,2194942250.9052,3234616529.0,0.0,78.5714
2015-02-10,115.0452,122.15,120.16,62008506.0,104.5097,114.377,124.2443,116.0065,76.6899,77.9027,66.475,2248849143.056,3296625035.0,0.0,100.0
2015-02-11,117.7417,124.92,122.5,73561797.0,104.4413,115.11,125.7787,116.8516,80.7435,89.5859,70.4585,2319979145.1138,3370186832.0,21.4286,100.0
2015-02-12,119.2314,127.48,125.57,74474466.0,104.49,115.943,127.396,117.7667,87.466,94.9095,72.409,2314910202.4018,3444661298.0,14.2857,100.0
2015-02-13,119.8159,127.28,125.65,54272219.0,105.3273,116.956,128.5847,118.6537,93.0199,94.5644,73.158,2355864085.4509,3498933517.0,7.1429,92.8571
2015-02-17,120.5231,128.88,126.92,63152405.0,106.6438,118.048,129.4522,119.5276,93.41,90.756,74.0748,2351353199.3794,3562085922.0,0.0,100.0
2015-02-18,121.3575,128.78,127.45,44891737.0,107.5842,119.0477,130.5113,120.4026,92.9904,93.6509,75.1532,2391857022.2366,3606977659.0,0.0,92.8571
2015-02-19,121.1076,129.03,128.33,37362381.0,108.7021,119.9927,131.2834,121.169,91.3145,89.5365,74.1584,2367304600.4366,3569615278.0,0.0,100.0
2015-02-20,122.0929,129.5,128.05,48948419.0,109.3982,120.8475,132.2968,121.962,92.2314,93.507,75.5337,2415915444.1331,3618563697.0,7.1429,100.0
2015-02-23,125.3975,133.0,129.66,70974110.0,109.8387,121.8485,133.8583,123.0132,92.4708,94.369,79.4785,2486889554.1331,3689537807.0,0.0,100.0
2015-02-24,124.615,133.6,131.17,69228130.0,110.6943,122.802,134.9097,123.8853,93.3607,92.206,76.3396,2474639308.9068,3620309677.0,0.0,100.0
2015-02-25,121.4282,131.6,128.15,74711746.0,113.1743,123.7845,134.3947,124.3524,83.3118,63.3604,65.0693,2427646703.4517,3545597931.0,0.0,92.8571
2015-02-26,122.9603,130.87,126.61,91287529.0,114.3062,124.5397,134.7733,124.9298,67.9128,48.1721,67.5497,2499433844.8015,3636885460.0,14.2857,85.7143
2015-02-27,121.1171,130.57,128.24,62014847.0,114.9916,125.0177,135.0439,125.266,47.648,31.4115,61.8586,2449129956.0332,3574870613.0,7.1429,78.5714
2015-03-02,121.711,130.28,128.3,48096663.0,116.1238,125.6142,135.1047,125.6302,39.459,38.7935,62.9421,2439413458.4575,3622967276.0,0.0,71.4286
2015-03-03,121.9656,129.52,128.09,37816283.0,117.0972,126.1507,135.2043,125.9854,36.4079,39.0186,63.4217,2468767356.4505,3660783559.0,0.0,64.2857
2015-03-04,121.1925,129.56,128.32,31666340.0,118.2263,126.6452,135.0642,126.2287,41.0368,45.2982,60.8462,2448337459.6763,3629117219.0,0.0,57.1429
2015-03-05,119.1842,128.75,125.76,56517146.0,119.2173,126.9877,134.7582,126.246,40.7644,37.9763,54.6394,2416392985.8502,3572600073.0,0.0,50.0
2015-03-06,119.3634,129.37,126.26,72842060.0,120.2474,127.3207,134.3941,126.2797,36.3585,25.8009,55.0796,2359477807.1364,3645442133.0,0.0,42.8571
2015-03-09,119.8725,129.57,125.06,88528487.0,121.7912,127.7312,133.6713,126.3616,29.9499,26.0724,56.3753,2352607525.4402,3733970620.0,100.0,35.7143
2015-03-10,117.3928,127.22,123.8,68856582.0,123.0419,127.9707,132.8996,126.1853,25.8477,25.6696,48.9669,2312340518.4226,3665114038.0,100.0,28.5714
2015-03-11,115.2526,124.77,122.11,68938974.0,123.1054,127.9817,132.8581,125.8095,23.9326,20.0558,43.6367,2250139940.3775,3596175064.0,100.0,21.4286
2015-03-12,117.3363,124.9,121.63,48362719.0,123.0259,127.9602,132.8946,125.6801,20.7489,16.5213,49.4104,2285191819.2858,3644537783.0,100.0,14.2857
2015-03-13,116.5254,125.3951,122.58,51827283.0,122.5599,127.8167,133.0736,125.481,19.0751,20.648,47.3766,2270553663.3718,3592710500.0,92.8571,7.1429
2015-03-16,117.8077,124.95,122.87,35874300.0,122.3135,127.7102,133.107,125.4304,25.6779,39.8644,50.8238,2306427963.3718,3628584800.0,85.7143,0.0
2015-03-17,119.7782,127.32,125.65,51023104.0,122.2666,127.6707,133.0749,125.5837,40.077,59.7187,55.6337,2340341523.5155,3679607904.0,78.5714,0.0
2015-03-18,121.1265,129.16,126.37,65270945.0,122.2627,127.6585,133.0543,125.8586,60.4508,81.7692,58.6163,2373327915.0747,3744878849.0,71.4286,0.0
2015-03-19,120.2072,129.2451,127.4,45809490.0,122.2269,127.6107,132.9946,126.0145,76.0135,86.5527,55.859,2332235677.8523,3699069359.0,64.2857,0.0
2015-03-20,118.7034,128.4,125.16,68695136.0,122.0708,127.431,132.7912,126.0036,79.6748,70.7025,51.5842,2294919801.5066,3630374223.0,57.1429,0.0
2015-03-23,119.9385,127.85,126.52,37709674.0,122.4295,127.1415,131.8535,126.1185,71.4688,57.1511,54.6536,2296337458.4239,3668083897.0,50.0,28.5714
2015-03-24,119.4482,128.04,126.56,32842304.0,122.7582,126.8675,130.9768,126.1729,57.6361,45.0547,53.2115,2269264748.3699,3635241593.0,42.8571,21.4286
2015-03-25,116.3274,126.82,123.38,51655177.0,122.3207,126.597,130.8733,125.9069,43.8059,29.2119,45.0609,2217609571.3699,3583586416.0,35.7143,14.2857
2015-03-26,117.1383,124.88,122.6,47572869.0,122.2756,126.2882,130.3009,125.7481,32.0588,21.9097,47.3188,2238474864.7909,3631159285.0,28.5714,7.1429
2015-03-27,116.2049,124.7,122.91,39546151.0,121.9372,126.0277,130.1183,125.5102,21.5099,13.4081,45.0248,2213951832.6066,3591613134.0,21.4286,0.0
2015-03-30,119.1465,126.4,124.0,47099670.0,122.0438,125.8917,129.7397,125.5921,23.9421,36.5086,52.7921,2259874010.8566,3638712804.0,14.2857,50.0
2015-03-31,117.3174,126.49,124.355,42090553.0,122.0977,125.6452,129.1928,125.4814,30.485,41.5383,48.2292,2220740639.5662,3596622251.0,7.1429,42.8571
2015-04-01,117.1477,125.12,123.1,40621437.0,122.0969,125.4307,128.7646,125.3642,43.2471,51.6943,47.8162,2226371333.8038,3556000814.0,0.0,35.7143
2015-04-02,118.1565,125.56,124.19,32220131.0,122.0727,125.3762,128.6798,125.3599,48.0886,51.0333,50.528,2247302659.7819,3588220945.0,0.0,28.5714
2015-04-06,120.0705,127.51,124.33,37193975.0,122.0392,125.4137,128.7883,125.5495,57.1433,68.7023,55.2764,2280753844.8448,3625414920.0,57.1429,21.4286
2015-04-07,118.8071,128.1218,125.98,35012268.0,122.0633,125.3572,128.6512,125.5933,64.5383,73.8792,51.7458,2246722404.2236,3590402652.0,50.0,14.2857
2015-04-08,118.4205,126.4,124.97,37329243.0,122.1397,125.4117,128.6838,125.594,70.2052,68.0341,50.6791,2242284662.0488,3553073409.0,42.8571,7.1429
2015-04-09,119.3257,126.58,124.66,32483974.0,122.6661,125.6277,128.5894,125.686,65.972,56.0027,53.116,2274091886.5905,3585557383.0,35.7143,0.0
2015-04-10,119.8348,127.21,125.26,40187953.0,122.7841,125.7602,128.7364,125.8206,61.6915,61.0377,54.4785,2309745814.1238,3625745336.0,28.5714,0.0
2015-04-13,119.5991,128.57,126.61,36365123.0,123.0866,125.9232,128.7599,125.9187,60.0513,63.1134,53.7004,2282286435.532,3589380213.0,21.4286,100.0
2015-04-14,119.0805,127.29,125.91,25524593.0,123.1859,125.9907,128.7956,125.955,60.3844,57.0021,51.9428,2271188786.4015,3563855620.0,14.2857,92.8571
2015-04-15,119.5331,127.13,126.01,28970419.0,123.1901,125.9777,128.7654,126.0336,56.9467,50.7246,53.377,2282052693.5265,3592826039.0,7.1429,85.7143
2015-04-16,118.958,127.1,126.11,28368987.0,123.3165,125.8627,128.409,126.0466,49.6485,41.2187,51.2825,2257122371.6174,3564457052.0,0.0,78.5714
2015-04-17,117.6191,126.14,124.46,51957046.0,123.2511,125.7255,128.1999,125.9231,40.5109,29.5895,46.6895,2223102877.2127,3512500006.0,0.0,71.4286
2015-04-20,120.3062,128.12,125.17,47054310.0,123.2047,125.8105,128.4163,126.0828,36.9739,40.1136,55.3357,2253568549.111,3559554316.0,14.2857,64.2857
2015-04-21,119.6557,128.2,126.67,32435057.0,123.2188,125.7955,128.3722,126.1616,40.8295,52.7854,53.0907,2231309196.2678,3527119259.0,7.1429,57.1429
2015-04-22,121.2679,128.87,126.32,37654505.0,123.0569,125.892,128.7271,126.3957,58.2587,81.8771,57.6738,2261580464.9933,3564773764.0,0.0,100.0
2015-04-23,122.2579,130.42,128.14,45770902.0,123.1676,126.2065,129.2454,126.7075,72.3603,82.4184,60.2424,2277238931.467,3610544666.0,0.0,100.0
2015-04-24,122.833,130.63,129.23,44525905.0,123.1299,126.5085,129.8871,127.0478,85.3582,91.779,61.6967,2299501883.967,3655070571.0,0.0,100.0
2015-04-27,125.0676,133.13,131.15,96954207.0,122.9845,126.9785,130.9725,127.5813,88.5055,91.3191,66.7809,2349447990.6034,3752024778.0,57.1429,100.0
2015-04-28,123.097,134.54,129.57,118923970.0,122.914,127.188,131.462,127.865,87.4908,79.3743,59.3051,2277902181.6899,3633100808.0,50.0,100.0
2015-04-29,121.2868,131.59,128.3,63386083.0,123.2765,127.3985,131.5205,127.9388,73.8251,50.7819,53.3919,2227617173.5957,3569714725.0,42.8571,92.8571
2015-04-30,117.9963,127.88,124.58,83195423.0,123.4421,127.4435,131.4449,127.6732,50.6206,21.7056,44.6726,2173161987.632,3486519302.0,35.7143,85.7143
2015-05-01,121.579,130.13,125.3,58512638.0,123.6967,127.625,131.5533,127.7948,30.5415,19.137,53.5646,2203084599.6113,3545031940.0,28.5714,78.5714
2015-05-04,121.3433,130.57,128.26,50988278.0,123.7391,127.6925,131.6459,127.881,23.7213,30.3213,52.9615,2171520427.5161,3494043662.0,21.4286,71.4286
2015-05-05,118.6091,128.4498,125.78,49271416.0,123.7097,127.682,131.6543,127.6828,27.891,34.2149,46.4312,2122987215.3666,3444772246.0,14.2857,64.2857
2015-05-06,117.8643,126.75,123.36,72141010.0,123.6107,127.6525,131.6943,127.4283,30.5847,27.218,44.8103,2121071967.3135,3372631236.0,100.0,57.1429
2015-05-07,118.5902,126.08,124.02,43940895.0,123.4371,127.5875,131.7379,127.2218,27.8822,22.2136,45.4591,2130030790.5659,3416572131.0,92.8571,50.0
2015-05-08,120.8246,127.62,126.11,55550382.0,123.4692,127.6135,131.7578,127.2597,28.513,36.1073,51.2823,2185581172.5659,3472122513.0,85.7143,42.8571
2015-05-11,119.5938,127.56,125.625,42035757.0,123.4168,127.587,131.7572,127.1702,35.395,47.8641,48.2277,2173741644.1085,3430086756.0,78.5714,35.7143
2015-05-12,119.163,126.88,124.82,48160032.0,123.364,127.5652,131.7665,127.0459,47.5508,58.681,47.1688,2174443003.7979,3381926724.0,71.4286,28.5714
2015-05-13,119.3003,127.19,125.87,34694235.0,123.2835,127.5267,131.77,126.9472,54.6524,57.412,47.5639,2147108151.9797,3416620959.0,64.2857,21.4286
2015-05-14,122.0838,128.95,127.16,45203456.0,123.4273,127.6657,131.9042,127.138,62.4844,71.3602,54.9255,2192311607.9797,3461824415.0,57.1429,14.2857
2015-05-15,121.9134,129.49,128.21,38208034.0,123.8236,127.8667,131.9099,127.2934,69.5752,79.9534,54.4217,2187535603.7297,3423616381.0,50.0,7.1429
2015-05-18,123.2577,130.72,128.36,50882918.0,123.8315,127.9962,132.161,127.5693,81.06,91.8665,57.7164,2215564329.7466,3474499299.0,42.8571,0.0
2015-05-19,123.1441,130.88,129.64,44633240.0,123.9271,128.1542,132.3814,127.8074,86.099,86.4772,57.3392,2201886401.3595,3429866059.0,35.7143,0.0
2015-05-20,123.1347,130.98,129.34,36454932.0,123.9214,128.2262,132.5311,128.022,87.3107,83.5885,57.3056,2197440677.9449,3393411127.0,28.5714,100.0
2015-05-21,124.3938,131.63,129.83,39730364.0,123.8304,128.3122,132.7941,128.3427,84.7698,84.2437,60.6126,2226576278.2116,3433141491.0,21.4286,100.0
2015-05-22,125.4826,132.97,131.4,45595972.0,123.6465,128.4252,133.204,128.7425,84.7853,86.5237,63.2623,2247196112.6829,3478737463.0,14.2857,100.0
2015-05-26,122.7181,132.91,129.12,70697560.0,123.8624,128.2737,132.6851,128.826,78.7716,65.5473,53.433,2195152262.4454,3408039903.0,7.1429,92.8571
2015-05-27,125.014,132.26,130.05,45833246.0,123.7396,128.348,132.9564,129.1326,70.6496,59.8778,59.1145,2232067727.5495,3453873149.0,0.0,85.7143
2015-05-28,124.7631,131.95,131.1,30733309.0,123.6597,128.505,133.3503,129.3847,59.3697,52.684,58.2777,2250507712.9495,3423139840.0,0.0,78.5714
2015-05-29,123.3429,131.45,129.9,50884452.0,124.1147,128.7615,133.4083,129.47,56.9867,58.3983,53.6486,2224573056.7689,3372255388.0,14.2857,71.4286
2015-06-01,123.5844,131.39,130.05,32112797.0,124.1301,128.8407,133.5514,129.5714,52.2003,45.5186,54.3129,2215706090.433,3404368185.0,7.1429,64.2857
2015-06-02,123.04,130.655,129.32,33667627.0,124.1687,128.9037,133.6388,129.6084,44.5538,29.7446,52.486,2214319034.639,3370700558.0,0.0,57.1429
2015-06-03,123.1915,130.94,129.9,30983542.0,124.5807,129.1197,133.6588,129.6572,35.0346,29.8407,52.9602,2196443914.2544,3401684100.0,0.0,50.0
2015-06-04,122.4719,130.58,128.91,38450118.0,125.2084,129.3372,133.4661,129.6289,27.6288,23.3012,50.388,2178715416.7335,3363233982.0,0.0,42.8571
2015-06-05,121.7997,129.69,128.36,35626800.0,125.8051,129.5067,133.2084,129.5356,24.1257,19.2352,48.0406,2158625115.9816,3327607182.0,0.0,35.7143
2015-06-08,120.995,129.21,126.83,52674786.0,125.8317,129.5157,133.1998,129.3703,19.8331,16.9628,45.3186,2148886920.2505,3274932396.0,100.0,28.5714
2015-06-09,120.6352,128.08,125.62,56075420.0,126.0499,129.5707,133.0916,129.1846,19.5112,22.3355,44.1152,2174873090.4944,3218856976.0,100.0,21.4286
2015-06-10,122.0175,129.34,127.85,39087250.0,126.6144,129.7215,132.8286,129.1556,26.784,41.0538,49.6476,2189825931.0984,3257944226.0,92.8571,14.2857
2015-06-11,121.7429,130.18,128.475,35390887.0,127.1881,129.8505,132.5129,129.1017,39.4289,54.8973,48.618,2159209181.3477,3222553339.0,85.7143,7.1429
2015-06-12,120.3985,128.33,127.11,36886246.0,126.875,129.7615,132.648,128.9177,50.3002,54.9495,43.8257,2125951090.6919,3185667093.0,78.5714,0.0
2015-06-15,120.1619,127.24,125.71,43988946.0,126.552,129.669,132.786,128.7275,50.7969,42.5439,43.0216,2151539431.8292,3141678147.0,71.4286,0.0
2015-06-16,120.8057,127.85,126.37,31494131.0,126.3068,129.5395,132.7722,128.6201,44.1402,34.9273,45.9275,2172393653.7076,3173172278.0,64.2857,0.0
2015-06-17,120.5216,127.88,126.74,32918071.0,126.0364,129.401,132.7656,128.4944,37.6416,35.4537,44.841,2171816143.69,3140254207.0,57.1429,0.0
2015-06-18,121.0707,128.31,127.22,35407220.0,125.8789,129.292,132.7051,128.4359,41.3133,53.5589,47.4303,2179287391.9469,3175661427.0,50.0,0.0
2015-06-19,119.8589,127.82,126.4,54716887.0,125.5901,129.0525,132.5149,128.261,46.6293,50.8752,42.6697,2139983712.5525,3120944540.0,42.8571,0.0
2015-06-22,120.8151,128.06,127.08,34039345.0,125.6868,128.806,131.9252,128.199,54.9195,60.3242,47.1752,2142762434.5934,3154983885.0,35.7143,7.1429
2015-06-23,120.266,127.61,126.8792,30268863.0,125.489,128.6765,131.864,128.0877,51.6368,43.7109,44.9887,2124985483.3076,3124715022.0,28.5714,0.0
2015-06-24,121.2885,129.8,127.12,55280855.0,125.6868,128.4797,131.2727,128.0898,51.0335,49.0653,49.6668,2110546454.0166,3179995877.0,21.4286,0.0
2015-06-25,120.711,129.2,127.5,31938100.0,125.8928,128.2657,130.6387,128.0336,43.7733,38.5438,47.2241,2078608354.0166,3148057777.0,14.2857,28.5714
2015-06-26,120.0009,127.99,126.51,44066841.0,125.819,128.0892,130.3595,127.9114,39.1966,29.9806,44.3368,2048833461.449,3103990936.0,7.1429,21.4286
2015-06-29,117.8991,126.47,124.48,49161427.0,125.3129,127.789,130.2651,127.5893,27.3512,13.5292,37.1052,2002142457.9164,3054829509.0,100.0,14.2857
2015-06-30,118.7465,126.12,124.86,44370682.0,125.0924,127.5622,130.0321,127.3832,17.3919,8.6659,41.2645,1997564530.4084,3099200191.0,92.8571,7.1429
2015-07-01,119.8589,126.94,125.99,30238811.0,125.1833,127.3862,129.5892,127.3086,14.4671,21.2061,46.2867,2006158718.7979,3129439002.0,85.7143,0.0
2015-07-02,119.7074,126.69,125.77,27210952.0,125.1987,127.2402,129.2818,127.2259,23.1261,39.5063,45.7135,2018581109.9283,3102228050.0,78.5714,57.1429
2015-07-06,119.2908,126.23,124.85,28060431.0,125.1058,127.1077,129.1097,127.1091,38.2979,54.1814,44.0963,2037288063.9283,3074167619.0,71.4286,50.0
2015-07-07,118.9974,126.15,123.77,46946811.0,124.936,127.0022,129.0685,126.974,51.0289,59.399,42.9436,2066087368.1552,3027220808.0,100.0,42.8571
2015-07-08,116.0435,124.64,122.54,60761614.0,123.944,126.7597,129.5755,126.5546,51.5311,41.0128,33.4627,2007061800.2695,2966459194.0,100.0,35.7143
2015-07-09,113.6766,124.06,119.22,78595038.0,122.4201,126.3192,130.2184,125.937,41.5404,24.2095,28.1078,1956072457.4348,2887864156.0,100.0,28.5714
2015-07-10,116.7157,123.85,121.21,61354474.0,122.0867,126.0537,130.0208,125.6839,29.5161,23.326,41.1336,1990932954.0257,2949218630.0,92.8571,21.4286
2015-07-13,118.969,125.755,124.32,41440538.0,122.0417,125.9782,129.9148,125.6817,33.8702,54.0751,48.5735,2026886591.524,2990659168.0,85.7143,14.2857
2015-07-14,118.9216,126.37,125.04,31768139.0,121.9975,125.9127,129.828,125.6748,52.4912,80.0724,48.4351,2022348285.9525,2958891029.0,78.5714,7.1429
2015-07-15,120.0672,127.15,125.58,33649200.0,122.0113,125.8737,129.7362,125.7839,75.6201,92.7128,52.0017,2041851962.3857,2992540229.0,71.4286,0.0
2015-07-16,121.6672,128.57,127.35,36222447.0,121.9484,125.9342,129.9201,126.0435,89.1944,94.798,56.5248,2074511545.7463,3028762676.0,64.2857,0.0
2015-07-17,122.7181,129.62,128.31,46164710.0,121.8003,126.0212,130.2422,126.3841,95.284,98.3411,59.2416,2120676255.7463,3074927386.0,57.1429,100.0
2015-07-20,125.0376,132.97,130.7,58900203.0,121.318,126.2947,131.2715,126.9257,96.3614,95.9452,64.5128,2132871451.9622,3133827589.0,50.0,100.0
2015-07-21,123.7879,132.92,130.32,76756427.0,121.1326,126.4517,131.7709,127.2899,93.4965,86.2034,60.0097,2081503689.2776,3057071162.0,42.8571,92.8571
2015-07-22,118.5524,125.5,121.99,115450607.0,121.023,126.3612,131.6995,127.0927,81.6081,62.6757,45.6377,2178534826.2149,2941620555.0,35.7143,85.7143
2015-07-23,118.4956,127.09,125.06,50999452.0,120.914,126.2137,131.5135,126.9087,63.8761,42.7491,45.5103,2132559950.7666,2890621103.0,28.5714,78.5714
2015-07-24,117.8707,125.74,123.9,42162332.0,120.7484,126.0637,131.3791,126.6793,44.158,27.0492,44.054,2117894791.8101,2848458771.0,21.4286,71.4286
2015-07-27,116.2328,123.61,122.12,44455540.0,120.372,125.8647,131.3575,126.307,29.8068,19.6222,40.4043,2112225964.5618,2804003231.0,14.2857,64.2857
2015-07-28,116.8104,123.91,122.55,33618097.0,120.2363,125.8072,131.3782,126.0282,21.9184,19.0837,42.2219,2119641721.2529,2837621328.0,7.1429,57.1429
2015-07-29,116.4411,123.5,122.27,37011653.0,119.9816,125.6855,131.3894,125.7389,18.6682,17.2988,41.3535,2125960783.9603,2800609675.0,0.0,50.0
2015-07-30,115.8541,122.5699,121.71,33628268.0,119.61,125.474,131.338,125.418,18.9205,20.379,39.9469,2143953999.5746,2766981407.0,0.0,42.8571
2015-07-31,114.8411,122.6425,120.91,42884953.0,119.0998,125.217,131.3342,125.0258,17.7684,15.6274,37.5716,2120376557.882,2724096454.0,100.0,35.7143
2015-08-03,112.1334,122.57,117.52,69975968.0,118.0632,124.839,131.6148,124.3986,16.866,14.5916,32.0809,2075896784.1632,2654120486.0,100.0,28.5714
2015-08-04,108.5357,117.7,113.25,124138623.0,116.2026,124.2865,132.3704,123.4692,14.6239,13.6528,26.5326,2029309930.1385,2529981863.0,100.0,21.4286
2015-08-05,109.2553,117.44,112.1,98384461.0,114.9815,123.928,132.8745,122.7007,15.9993,19.7534,29.171,2052524241.1609,2628366324.0,100.0,14.2857
2015-08-06,109.492,116.5,114.115,52903040.0,114.0737,123.681,133.2883,121.9797,19.3136,24.5346,28.7756,2044649784.4733,2575463284.0,92.8571,7.1429
2015-08-07,109.8629,116.25,114.5,38670405.0,113.0467,123.293,133.5393,121.3645,25.0635,30.9025,30.2462,2051058023.0162,2614133689.0,85.7143,0.0
2015-08-10,113.8572,119.99,116.53,54951597.0,112.6971,122.996,133.2949,121.2079,36.0327,52.6612,43.7227,2097433359.2127,2669085286.0,78.5714,0.0
2015-08-11,107.9323,118.18,113.33,97082814.0,111.3762,122.39,133.4038,120.4728,44.1723,48.9533,33.4112,2006756009.2292,2572002472.0,71.4286,7.1429
2015-08-12,109.5966,115.42,109.63,101685610.0,110.5743,121.811,133.0477,119.9745,52.5766,56.1153,37.8455,2102119197.882,2673688082.0,100.0,0.0
